Name,Status,Type,Creator,Date,Day_Start,Day_End,Month_Start,Month_Finish,Date_Start,Date_End,Year,Time_Start,Duration,Location,Going,Attendance,Date_Date_Excel,,lat,lon
Тренировка в субботу | Saturday Practice,Completed,Team Practice,Artur Ventsel,"SATURDAY, APRIL 9, 2016 AT 1 PM - 4 PM",SATURDAY,SATURDAY,APRIL,April,9,9,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Dmitry Kupriyanov, Alex Lane, Olga Dyminskaya, Alexey Sukhanov, Daniil Kulik, Philipp Chirkov, Anton Samsonov, Vladislav Vereschagin, Gabriel Yegiazarov, Artur Ventsel, Olga Churakova, Eugene Arkhipov",12,"Saturday, April 9, 2016",,55.79736195,37.46118699
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, APRIL 10, 2016 AT 1 PM - 4 PM",SUNDAY,SUNDAY,APRIL,April,10,10,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Alexandr Bovin, Dmitry Kupriyanov, Лера Полежаевская, Alex Lane, Mary Shevchenko, Olga Dyminskaya, Nick Ecvols, Philipp Chirkov, Sergey Matyukhin, Vladislav Vereschagin, Artur Ventsel, Timur Safiullin, Olga Churakova, Gus Peters, Eugene Arkhipov",15,"Sunday, April 10, 2016",,55.79736195,37.46118699
Тренировка во вторник (РаЁн) | Tuesday Practice (Disctrict),Completed,Team Practice,Artur Ventsel,"TUESDAY, APRIL 12, 2016 AT 7:30 PM - 10 PM",TUESDAY,TUESDAY,APRIL,April,12,12,2016,7:30 PM,Duration: 2 hr 30 min,"Ул. Ленская, 24","Alexandr Bovin, Dmitry Kupriyanov, Alexey Sukhanov, Vladislav Vereschagin, Artur Ventsel, Timur Safiullin",6,"Tuesday, April 12, 2016",,55.86781769,37.66009654
Тренировка в четверг (РаЁн) | Thursday Practice (District),Completed,Team Practice,Artur Ventsel,"THURSDAY, APRIL 14, 2016 AT 7:30 PM - 10 PM",THURSDAY,THURSDAY,APRIL,April,14,14,2016,7:30 PM,Duration: 2 hr 30 min,"Ул. Ленская, 24","Alexandr Bovin, Serg Prikhodko, Alexey Sukhanov, Vladislav Vereschagin, Artur Ventsel",5,"Thursday, April 14, 2016",,55.86781769,37.66009654
Тренировка в субботу | Saturday Practice - Cancelled,Completed,Team Practice,Artur Ventsel,"SATURDAY, APRIL 16, 2016 AT 1 PM - 4 PM",SATURDAY,SATURDAY,APRIL,April,16,16,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Alexandr Bovin, Alex Lane, Alexey Sukhanov, Vladislav Vereschagin, Daniil Vlasenko, Artur Ventsel, Alexander Zarubin, Eugene Arkhipov",7,"Saturday, April 16, 2016",,55.79736195,37.46118699
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, APRIL 17, 2016 AT 1 PM - 4 PM",SUNDAY,SUNDAY,APRIL,April,17,17,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Alexandr Bovin, София Гастин, Dmitry Kupriyanov, Лера Полежаевская, Alex Lane, Aleksandr Avramenko, Olga Dyminskaya, Serg Prikhodko, Daniil Kulik, Dmitriy Khamin, Vladislav Vereschagin, Евгений Цуканов, Daniil Vlasenko, Artur Ventsel, Alexander Zarubin, Eugene Arkhipov",16,"Sunday, April 17, 2016",,55.79736195,37.46118699
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"MONDAY, APRIL 18, 2016 AT 6 PM - 8 PM",MONDAY,MONDAY,APRIL,April,18,18,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Alexandr Bovin, Serg Prikhodko, Vladislav Vereschagin, Eugene Arkhipov",4,"Monday, April 18, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"MONDAY, APRIL 18, 2016 AT 10 AM - 12 PM",MONDAY,MONDAY,APRIL,April,18,18,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Monday, April 18, 2016",,55.77094746,37.58513375
Тренировка во вторник (РаЁн) | Tuesday Practice (Disctrict),Completed,Team Practice,Artur Ventsel,"TUESDAY, APRIL 19, 2016 AT 7:30 PM - 10 PM",TUESDAY,TUESDAY,APRIL,April,19,19,2016,7:30 PM,Duration: 2 hr 30 min,"Ул. Ленская, 24","Denis Kudrin, Serg Prikhodko, Nick Ecvols, Alexey Sukhanov, Vladislav Vereschagin, Artur Ventsel, Timur Safiullin, Vitaly Dubinin",8,"Tuesday, April 19, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, APRIL 20, 2016 AT 6 PM - 9 PM",WEDNESDAY,WEDNESDAY,APRIL,April,20,20,2016,6:00 PM,Duration: 3 hr,ул. васильевская 5,"Dmitriy Khamin, Eugene Arkhipov",2,"Wednesday, April 20, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, APRIL 20, 2016 AT 10 AM - 12 PM",WEDNESDAY,WEDNESDAY,APRIL,April,20,20,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Wednesday, April 20, 2016",,55.77094746,37.58513375
Тренировка в четверг (РаЁн) | Thursday Practice (District),Completed,Team Practice,Artur Ventsel,"THURSDAY, APRIL 21, 2016 AT 7:30 PM - 10 PM",THURSDAY,THURSDAY,APRIL,April,21,21,2016,7:30 PM,Duration: 2 hr 30 min,"Ул. Ленская, 24","Artur Ventsel, Serg Prikhodko, Alexey Sukhanov, Vladislav Vereschagin, Vitaly Dubinin",5,"Thursday, April 21, 2016",,55.86781769,37.66009654
Тренировка в субботу | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SATURDAY, APRIL 23, 2016 AT 1 PM - 4 PM",SATURDAY,SATURDAY,APRIL,April,23,23,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Artur Ventsel, Eugene Arkhipov, Alexey Sukhanov, Vladislav Vereschagin, Timur Safiullin",5,"Saturday, April 23, 2016",,55.79736195,37.46118699
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, APRIL 24, 2016 AT 1 PM - 4 PM",SUNDAY,SUNDAY,APRIL,April,24,24,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Artur Ventsel, Eugene Arkhipov, Лера Полежаевская, Alex Lane, Mary Shevchenko, Alisa Tsvetkova, Sergey Matyukhin, Vladislav Vereschagin",8,"Sunday, April 24, 2016",,55.79736195,37.46118699
Тренировка во вторник (РаЁн) | Tuesday Practice (Disctrict),Completed,Team Practice,Artur Ventsel,"TUESDAY, APRIL 26, 2016 AT 7:30 PM",TUESDAY,TUESDAY,APRIL,April,26,26,2016,7:30 PM,Duration: 2 hr,"Ул. Ленская, 24","Artur Ventsel, Aleksandr Avramenko, Alexey Sukhanov, Vladislav Vereschagin, Dmitry Levis",5,"Tuesday, April 26, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, APRIL 27, 2016 AT 6 PM - 8 PM",WEDNESDAY,WEDNESDAY,APRIL,April,27,27,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Wednesday, April 27, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, APRIL 27, 2016 AT 10 AM - 12 PM",WEDNESDAY,WEDNESDAY,APRIL,April,27,27,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Wednesday, April 27, 2016",,55.77094746,37.58513375
Тренировка в четверг (РаЁн) | Thursday Practice (District),Completed,Team Practice,Artur Ventsel,"THURSDAY, APRIL 28, 2016 AT 7:30 PM - 10 PM",THURSDAY,THURSDAY,APRIL,April,28,28,2016,7:30 PM,Duration: 2 hr 30 min,"Ул. Ленская, 24","Artur Ventsel, Alexandr Bovin, Serg Prikhodko, Nick Ecvols, Alexey Sukhanov, Anton Samsonov, Vladislav Vereschagin, Dmitry Levis, Timur Safiullin",9,"Thursday, April 28, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"FRIDAY, APRIL 29, 2016 AT 6 PM - 8 PM",FRIDAY,FRIDAY,APRIL,April,29,29,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Olga Dyminskaya, Daniil Kulik, Vladislav Vereschagin",4,"Friday, April 29, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"FRIDAY, APRIL 29, 2016 AT 10 AM - 12 PM",FRIDAY,FRIDAY,APRIL,April,29,29,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Friday, April 29, 2016",,55.77094746,37.58513375
Тренировка в субботу | Saturday Practice,Completed,Team Practice,Artur Ventsel,"SATURDAY, APRIL 30, 2016 AT 1 PM - 4 PM",SATURDAY,SATURDAY,APRIL,April,30,30,2016,1:00 PM,Duration: 3 hr,ул. васильевская 5,"Artur Ventsel, Eugene Arkhipov, Alexandr Bovin, Olga Dyminskaya, Vladislav Vereschagin",5,"Saturday, April 30, 2016",,55.77094746,37.58513375
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, MAY 1, 2016 AT 1 PM - 4 PM",SUNDAY,SUNDAY,MAY,May,1,1,2016,1:00 PM,Duration: 3 hr,ул. васильевская 5,"Андрей Шухминов, Alexandr Bovin, Dmitry Kupriyanov, Daniil Kulik, Sergey Matyukhin, Vladislav Vereschagin, Gabriel Yegiazarov, Artur Ventsel, Vitaly Dubinin, Eugene Arkhipov",10,"Sunday, May 1, 2016",,55.77094746,37.58513375
Лакросс на Дне Спорта  в Сокольниках ,Completed,Clinic/Game/Marketing Event,Artur Ventsel,"TUESDAY, MAY 3, 2016 AT 12 PM - 5 PM",TUESDAY,TUESDAY,MAY,May,3,3,2016,12:00 PM,Duration: 5 hr,Парк «Сокольники»,"Андрей Шухминов, Alexandr Bovin, Denis Kudrin, Alex Lane, Olga Dyminskaya, Serg Prikhodko, Nick Ecvols, Daniil Kulik, Dmitriy Khamin, Valeo Sosnov, Gio Mushukia, Vladimir Yerakhtorin, Sergey Matyukhin, Vladislav Vereschagin, Gabriel Yegiazarov, Евгений Цуканов, Alexander Fomichev, Dmitry Levis, Konstantin Kravtsov, Artur Ventsel, Eugene Arkhipov",25,"Tuesday, May 3, 2016",,55.79952915,37.67162937
Тренировка в четверг на раЁне | Thursday Practice,Completed,Team Practice,Artur Ventsel,"THURSDAY, MAY 5, 2016 AT 7:30 PM",THURSDAY,THURSDAY,MAY,May,5,5,2016,7:30 PM,Duration: 2 hr,"Ул. Ленская, 24","Aleksandr Avramenko, Nick Ecvols, Alexey Sukhanov, Anton Samsonov, Vladislav Vereschagin, Dmitry Levis, Artur Ventsel, Timur Safiullin",8,"Thursday, May 5, 2016",,55.86781769,37.66009654
Тренировка в субботу | Saturday Practice,Completed,Team Practice,Artur Ventsel,"SATURDAY, MAY 7, 2016 AT 1 PM - 4 PM",SATURDAY,SATURDAY,MAY,May,7,7,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Artur Ventsel, Eugene Arkhipov",1,"Saturday, May 7, 2016",,55.79736195,37.46118699
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, MAY 8, 2016 AT 1 PM - 4 PM",SUNDAY,SUNDAY,MAY,May,8,8,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Dmitriy Khamin, Artur Ventsel, Eugene Arkhipov, Alexandr Bovin, София Гастин, Dmitry Kupriyanov, Alex Lane, Nick Ecvols, Alexey Sukhanov, Daniil Kulik, Gabriel Yegiazarov, Евгений Цуканов",12,"Sunday, May 8, 2016",,55.79736195,37.46118699
Тренировка во вторник | Tuesday Practice,Completed,Team Practice,Artur Ventsel,"TUESDAY, MAY 10, 2016 AT 7:30 PM",TUESDAY,TUESDAY,MAY,May,10,10,2016,7:30 PM,Duration: 2 hr,"Ул. Ленская, 24","Artur Ventsel, Aleksandr Avramenko, Nick Ecvols, Alexey Sukhanov, Daniil Kulik, Gabriel Yegiazarov, Timur Safiullin",7,"Tuesday, May 10, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"TUESDAY, MAY 10, 2016 AT 6 PM - 8 PM",TUESDAY,TUESDAY,MAY,May,10,10,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Dmitry Kupriyanov",2,"Tuesday, May 10, 2016",,55.77094746,37.58513375
Тренировка в четверг | Thursday Practice,Completed,Team Practice,Artur Ventsel,"THURSDAY, MAY 12, 2016 AT 7:30 PM",THURSDAY,THURSDAY,MAY,May,12,12,2016,7:30 PM,Duration: 2 hr,"Ул. Ленская, 24","Artur Ventsel, Aleksandr Avramenko, Alexey Sukhanov, Dmitry Levis, Timur Safiullin",5,"Thursday, May 12, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"THURSDAY, MAY 12, 2016 AT 10 AM - 12 PM",THURSDAY,THURSDAY,MAY,May,12,12,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Thursday, May 12, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"FRIDAY, MAY 13, 2016 AT 6 PM - 8 PM",FRIDAY,FRIDAY,MAY,May,13,13,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Alexandr Bovin, Sergey Matyukhin",3,"Friday, May 13, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"FRIDAY, MAY 13, 2016 AT 10 AM - 12 PM",FRIDAY,FRIDAY,MAY,May,13,13,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Dmitry Levis",2,"Friday, May 13, 2016",,55.77094746,37.58513375
Тренировка в субботу | Saturday Practice,Completed,Team Practice,Artur Ventsel,"SATURDAY, MAY 14, 2016 AT 1 PM",SATURDAY,SATURDAY,MAY,May,14,14,2016,1:00 PM,Duration: 3 hr,ул. васильевская 5,"Artur Ventsel, Eugene Arkhipov, Alexandr Bovin, Nick Ecvols, Olga Churakova, Valeriy Severukhin",6,"Saturday, May 14, 2016",,55.77094746,37.58513375
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, MAY 15, 2016 AT 1 PM",SUNDAY,SUNDAY,MAY,May,15,15,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Artur Ventsel, Eugene Arkhipov, Андрей Шухминов, Alexandr Bovin, Dmitry Kupriyanov, Лера Полежаевская, Alex Lane, Mary Shevchenko, Aleksandr Avramenko, Nick Ecvols, Sergey Matyukhin, Vladislav Vereschagin, Gabriel Yegiazarov, Konstantin Kravtsov, Olga Churakova",15,"Sunday, May 15, 2016",,55.79736195,37.46118699
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"MONDAY, MAY 16, 2016 AT 6 PM - 8 PM",MONDAY,MONDAY,MAY,May,16,16,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Alexandr Bovin",2,"Monday, May 16, 2016",,55.77094746,37.58513375
Тренировка во вторник (РаЁн) | Tuesday Practice,Completed,Team Practice,Artur Ventsel,"TUESDAY, MAY 17, 2016 AT 7:30 PM",TUESDAY,TUESDAY,MAY,May,17,17,2016,7:30 PM,Duration: 2 hr,"Ул. Ленская, 24","Artur Ventsel, Serg Prikhodko, Alexey Sukhanov, Dmitry Levis",4,"Tuesday, May 17, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, MAY 18, 2016 AT 6 PM - 8 PM",WEDNESDAY,WEDNESDAY,MAY,May,18,18,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Alexandr Bovin, Vladislav Vereschagin",3,"Wednesday, May 18, 2016",,55.77094746,37.58513375
Тренировка в четверг | Thursday Practice,Completed,Team Practice,Artur Ventsel,"THURSDAY, MAY 19, 2016 AT 7:30 PM",THURSDAY,THURSDAY,MAY,May,19,19,2016,7:30 PM,Duration: 2 hr,"Ул. Ленская, 24","Alexey Sukhanov, Vladislav Vereschagin, Dmitry Levis, Artur Ventsel",4,"Thursday, May 19, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"THURSDAY, MAY 19, 2016 AT 10 AM - 12 PM",THURSDAY,THURSDAY,MAY,May,19,19,2016,10:00 AM,Duration: 2 hr,ул. васильевская 5,"Dmitry Kupriyanov, Eugene Arkhipov",2,"Thursday, May 19, 2016",,55.77094746,37.58513375
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"FRIDAY, MAY 20, 2016 AT 6 PM - 8 PM",FRIDAY,FRIDAY,MAY,May,20,20,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Alexandr Bovin, Olga Dyminskaya, Eugene Arkhipov",3,"Friday, May 20, 2016",,55.77094746,37.58513375
Тренировка в субботу | Saturday Practice,Completed,Team Practice,Artur Ventsel,"SATURDAY, MAY 21, 2016 AT 1 PM",SATURDAY,SATURDAY,MAY,May,21,21,2016,1:00 PM,Duration: 3 hr,ул. васильевская 5,"Alexandr Bovin, Gabriel Yegiazarov, Евгений Цуканов, Artur Ventsel, Gus Peters, Eugene Arkhipov",6,"Saturday, May 21, 2016",,55.77094746,37.58513375
Тренировка в воскресенье | Sunday Practice,Completed,Team Practice,Artur Ventsel,"SUNDAY, MAY 22, 2016 AT 1 PM",SUNDAY,SUNDAY,MAY,May,22,22,2016,1:00 PM,Duration: 3 hr,"Ул. Рогова, 12к1","Alexandr Bovin, Dmitry Kupriyanov, Лера Полежаевская, Alex Lane, Alexey Sukhanov, Vladislav Vereschagin, Gabriel Yegiazarov, Евгений Цуканов, Artur Ventsel, Eugene Arkhipov",10,"Sunday, May 22, 2016",,55.79736195,37.46118699
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"MONDAY, MAY 23, 2016 AT 6 PM - 8 PM",MONDAY,MONDAY,MAY,May,23,23,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Alexandr Bovin",2,"Monday, May 23, 2016",,55.77094746,37.58513375
Тренировка во вторник | Tuesday Practice,Completed,Team Practice,Artur Ventsel,"TUESDAY, MAY 24, 2016 AT 7:30 PM - 10:30 PM",TUESDAY,TUESDAY,MAY,May,24,24,2016,7:30 PM,Duration: 3 hr,"Ул. Ленская, 24","Artur Ventsel, Alexey Sukhanov",2,"Tuesday, May 24, 2016",,55.86781769,37.66009654
Теоретическое занятие,Completed,Theory,Artur Ventsel,"WEDNESDAY, MAY 25, 2016 AT 8 PM",WEDNESDAY,WEDNESDAY,MAY,May,25,25,2016,8:00 PM,Duration: 2 hr,Тверская 7,"Artur Ventsel, Eugene Arkhipov, Кирилл Мальцев, Dmitry Kupriyanov, Aleksandr Avramenko, Olga Dyminskaya, Alexey Sukhanov, Vladislav Vereschagin, Dmitry Levis",9,"Wednesday, May 25, 2016",,55.7615756,37.61016629
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, MAY 25, 2016 AT 6 PM - 8 PM",WEDNESDAY,WEDNESDAY,MAY,May,25,25,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Alexandr Bovin, Dmitry Kupriyanov, Vladislav Vereschagin",4,"Wednesday, May 25, 2016",,55.77094746,37.58513375
Тренировка в четверг | Thursday Practice,Completed,Team Practice,Artur Ventsel,"THURSDAY, MAY 26, 2016 AT 8 PM - 10:30 PM",THURSDAY,THURSDAY,MAY,May,26,26,2016,8:00 PM,Duration: 2 hr 30 min,"Ул. Ленская, 24","Artur Ventsel, Alexey Sukhanov, Dmitry Levis",3,"Thursday, May 26, 2016",,55.86781769,37.66009654
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"FRIDAY, MAY 27, 2016 AT 6 PM - 8 PM",FRIDAY,FRIDAY,MAY,May,27,27,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Friday, May 27, 2016",,55.77094746,37.58513375
Кубок Столиц 16. Весна,Completed,Championship,Artur Ventsel,"SATURDAY, MAY 28, 2016 AT 2 PM - 4 PM",SATURDAY,SATURDAY,MAY,May,28,28,2016,2:00 PM,Duration: 2 hr,"Лифляндская ул., 5к3","Dmitriy Khamin, Valeo Sosnov, Artur Ventsel, Eugene Arkhipov, Alexandr Bovin, Dmitry Kupriyanov, Denis Kudrin, Alex Lane, Aleksandr Avramenko, Olga Dyminskaya, Nick Ecvols, Alexey Sukhanov, Anton Samsonov, Vladislav Vereschagin, Gabriel Yegiazarov, Евгений Цуканов, Konstantin Kravtsov, Vitaly Dubinin, Alexander Zarubin",19,"Saturday, May 28, 2016",,59.90165045,30.25610159
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"MONDAY, MAY 30, 2016 AT 6 PM - 8 PM",MONDAY,MONDAY,MAY,May,30,30,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,Eugene Arkhipov,1,"Monday, May 30, 2016",,55.77094746,37.58513375
Тренировка во вторник на Динамо,Completed,Team Practice,Artur Ventsel,"TUESDAY, MAY 31, 2016 AT 7:30 PM",TUESDAY,TUESDAY,MAY,May,31,31,2016,7:30 PM,Duration: 2 hr,"ул. Ленинградский проспект, 33к1","Artur Ventsel, Aleksandr Avramenko, Anton Samsonov",3,"Tuesday, May 31, 2016",,55.78819258,37.5552586
Академия Лакросса,Completed,Skills Practice,Eugene Arkhipov,"WEDNESDAY, JUNE 1, 2016 AT 6 PM - 8 PM",WEDNESDAY,WEDNESDAY,JUNE,June,1,1,2016,6:00 PM,Duration: 2 hr,ул. васильевская 5,"Eugene Arkhipov, Alexandr Bovin, Anton Samsonov",3,"Wednesday, June 1, 2016",,55.77094746,37.58513375
Тренировка в четверг на Динамо,Completed,Team Practice,Artur Ventsel,"THURSDAY, JUNE 2, 2016 AT 7:30 PM",THURSDAY,THURSDAY,JUNE,June,2,2,2016,7:30 PM,Duration: 2 hr,"ул. Ленинградский проспект, 33к1","Valeo Sosnov, Artur Ventsel, Aleksandr Avramenko",3,"Thursday, June 2, 2016",,55.78819258,37.5552586
